,city,country,Salario_Medio,Continent,sub-region,Alimentacao_Basica,Transp_Publico,Transp_Privado,Moradia_CentroCidade,Moradia_ForaCentroCidade,Final_de_Semana,CV1_1,CV1_2,CV2_1,CV2_2
707,Auckland,New Zealand,3978.79,Oceania,Australia and New Zealand,116.27,137.9,780.38,1576.92,1408.75,301.71,2775.28,2132.8,2607.11,1964.63
708,Wellington,New Zealand,3549.49,Oceania,Australia and New Zealand,113.02999999999999,96.21,695.98,1600.1899999999998,1346.99,276.99000000000007,2686.19,2086.42,2432.9900000000002,1833.22
709,Christchurch,New Zealand,3327.32,Oceania,Australia and New Zealand,98.11000000000001,73.9,779.4100000000001,1170.12,1101.97,263.22999999999996,2310.87,1605.36,2242.7200000000003,1537.21
710,Tauranga,New Zealand,2597.67,Oceania,Australia and New Zealand,109.63,57.73,882.97,1233.49,876.44,280.90999999999997,2507.0,1681.7599999999998,2149.95,1324.71
711,Dunedin,New Zealand,4927.66,Oceania,Australia and New Zealand,107.39,28.86,767.25,815.92,483.35,291.86,1982.42,1244.03,1649.85,911.46
712,Palmerston North,New Zealand,2725.95,Oceania,Australia and New Zealand,98.84,24.69,580.17,696.19,672.14,210.50000000000003,1585.7,1030.22,1561.65,1006.17
713,Whangarei,New Zealand,2745.19,Oceania,Australia and New Zealand,92.99,,690.64,863.3,745.7099999999999,323.83000000000004,1970.7599999999998,,1853.17,
714,Prague,Czech Republic,1686.36,Europe,Eastern Europe,75.48,23.79,789.7,1204.02,963.58,142.48999999999998,2211.6899999999996,1445.78,1971.2500000000002,1205.3400000000001
715,Brno,Czech Republic,1436.06,Europe,Eastern Europe,64.14,23.79,738.9,922.14,789.48,130.45000000000002,1855.6299999999999,1140.52,1722.97,1007.8600000000001
716,Ostrava,Czech Republic,1327.12,Europe,Eastern Europe,62.720000000000006,21.63,656.78,730.5500000000001,645.5,123.57000000000001,1573.6200000000001,938.4700000000001,1488.57,853.4200000000001
717,Plzen,Czech Republic,1431.37,Europe,Eastern Europe,61.349999999999994,22.49,700.45,725.71,649.0699999999999,130.73,1618.2400000000002,940.2800000000001,1541.6,863.64
718,Olomouc,Czech Republic,1312.9,Europe,Eastern Europe,67.71,15.14,859.06,762.5,614.7,114.75999999999999,1804.03,960.11,1656.23,812.3100000000001
719,Ceske Budejovice,Czech Republic,1261.71,Europe,Eastern Europe,71.66999999999999,17.3,691.17,728.6800000000001,714.98,126.53999999999999,1618.06,944.19,1604.36,930.49
720,Pardubice,Czech Republic,1225.66,Europe,Eastern Europe,68.47999999999999,21.2,740.9,662.44,655.24,118.99000000000001,1590.8100000000002,871.11,1583.61,863.91
721,Hradec Kralove,Czech Republic,1372.26,Europe,Eastern Europe,65.77,19.03,730.48,945.76,799.5,122.97999999999999,1864.99,1153.54,1718.73,1007.28
722,Montevideo,Uruguay,876.34,Americas,Latin America and the Caribbean,107.51,46.05,1106.94,769.0,720.56,202.6,2186.05,1125.1599999999999,2137.61,1076.7199999999998
723,Sofia,Bulgaria,1005.95,Europe,Eastern Europe,70.89,26.72,737.5,583.48,474.03,133.85,1525.7199999999998,814.94,1416.27,705.49
724,Plovdiv,Bulgaria,686.06,Europe,Eastern Europe,62.33000000000001,26.72,672.2099999999999,398.31,313.34,106.74999999999999,1239.6,594.11,1154.6299999999999,509.14
725,Varna,Bulgaria,738.7,Europe,Eastern Europe,60.25,21.37,656.49,435.08000000000004,361.46000000000004,106.08999999999999,1257.91,622.7900000000001,1184.29,549.1700000000001
726,Burgas,Bulgaria,698.33,Europe,Eastern Europe,59.400000000000006,24.04,661.51,432.28999999999996,347.39,119.44999999999999,1272.6499999999999,635.1800000000001,1187.75,550.28
727,Maputo,Mozambique,261.03,Africa,Sub-Saharan Africa,65.97,13.18,960.0,1227.01,486.83000000000004,135.76999999999998,2388.75,1441.93,1648.5700000000002,701.75
728,Doha,Qatar,3342.4,Asia,Western Asia,70.02999999999999,41.2,633.13,2121.94,1463.6499999999999,394.19,3219.29,2627.36,2561.0,1969.07
729,Dakar,Senegal,441.77,Africa,Sub-Saharan Africa,72.14000000000001,20.08,789.88,951.37,663.74,148.11,1961.5,1191.6999999999998,1673.87,904.07
730,Kigali,Rwanda,414.52,Africa,Sub-Saharan Africa,47.480000000000004,12.2,679.28,536.91,407.81999999999994,80.28999999999999,1343.96,676.8799999999999,1214.87,547.79
731,Tripoli,Libya,298.35,Africa,Northern Africa,38.39,22.79,344.14,314.96,216.63,71.38999999999999,768.88,447.53,670.55,349.2
732,Tegucigalpa,Honduras,516.15,Americas,Latin America and the Caribbean,64.75,53.82,598.76,585.15,437.71,80.30000000000001,1328.9599999999998,784.02,1181.52,636.5799999999999
733,Tbilisi,Georgia,477.11,Asia,Western Asia,63.75000000000001,14.79,570.25,922.82,654.7,134.95,1691.7700000000002,1136.31,1423.65,868.19
734,Batumi,Georgia,445.84,Asia,Western Asia,60.74,7.39,435.15,664.81,520.98,99.22,1259.9199999999998,832.16,1116.09,688.33
735,Copenhagen,Denmark,3670.25,Europe,Northern Europe,112.62,73.71,1190.51,1986.67,1531.4,351.72999999999996,3641.53,2524.73,3186.26,2069.46
736,Aarhus,Denmark,3458.74,Europe,Northern Europe,109.21000000000001,56.7,1260.9199999999998,1280.98,887.4200000000001,372.36,3023.47,1819.25,2629.9100000000003,1425.69
737,Odense,Denmark,2895.05,Europe,Northern Europe,123.99000000000001,70.88,1069.99,1106.44,887.4300000000001,351.28999999999996,2651.71,1652.6,2432.7,1433.5900000000001
738,Aalborg,Denmark,3448.13,Europe,Northern Europe,130.94,56.7,1119.57,966.6,752.62,340.25,2557.36,1494.49,2343.38,1280.51
739,Vejle,Denmark,3503.62,Europe,Northern Europe,100.47999999999999,56.7,1339.24,958.28,893.31,355.18,2753.18,1470.64,2688.2099999999996,1405.67
740,Yerevan,Armenia,526.47,Asia,Western Asia,65.95,10.99,719.5799999999999,1134.86,825.73,113.44,2033.83,1325.24,1724.7,1016.1100000000001
741,Bishkek,Kyrgyzstan,267.61,Asia,Central Asia,40.57,5.92,564.5,417.28999999999996,286.76,83.78999999999999,1106.15,547.5699999999999,975.62,417.03999999999996
742,Tunis,Tunisia,258.3,Africa,Northern Africa,36.54,13.94,1013.3,297.21,243.29,75.61,1422.6599999999999,423.3,1368.7399999999998,369.38
743,Sfax,Tunisia,244.73,Africa,Northern Africa,35.08,3.87,715.62,219.86,157.76,61.1,1031.66,319.91,969.5600000000001,257.81
744,Sousse,Tunisia,290.43,Africa,Northern Africa,31.97,9.29,801.27,221.37,176.84,56.769999999999996,1111.38,319.4,1066.8500000000001,274.87
745,Ariana,Tunisia,296.88,Africa,Northern Africa,34.24,15.49,706.13,264.40999999999997,225.47,62.760000000000005,1067.54,376.9,1028.6000000000001,337.96
746,Monastir,Tunisia,223.05,Africa,Northern Africa,31.220000000000002,9.43,680.8,196.78000000000003,157.04000000000002,59.25,968.05,296.68000000000006,928.31,256.94000000000005
747,Kathmandu,Nepal,201.45,Asia,Southern Asia,32.71000000000001,4.61,858.39,232.76,166.64999999999998,106.28000000000002,1230.14,376.36,1164.03,310.25
748,Managua,Nicaragua,358.51,Americas,Latin America and the Caribbean,58.099999999999994,10.0,577.78,373.67,319.21000000000004,104.39,1113.94,546.16,1059.48,491.70000000000005
749,Stockholm,Sweden,3021.18,Europe,Northern Europe,121.68,93.94,839.61,1525.4299999999998,1169.69,287.45,2774.1699999999996,2028.4999999999998,2418.43,1672.76
750,Gothenburg,Sweden,2782.04,Europe,Northern Europe,109.32000000000001,78.93,764.36,1195.5,909.2099999999999,269.25,2338.4300000000003,1653.0,2052.14,1366.71
751,Malmo,Sweden,2757.26,Europe,Northern Europe,113.66,55.15,812.78,925.26,762.3000000000001,272.76,2124.46,1366.83,1961.5,1203.8700000000001
752,Uppsala,Sweden,2497.29,Europe,Northern Europe,112.39,93.94,859.71,987.6500000000001,711.8199999999999,278.48999999999995,2238.24,1472.47,1962.41,1196.6399999999999
753,Vasteras,Sweden,2751.24,Europe,Northern Europe,127.58,61.01,677.3299999999999,934.95,765.48,286.83,2026.69,1410.37,1857.2199999999998,1240.9
754,Linkoping,Sweden,2774.5,Europe,Northern Europe,106.3,60.53,646.94,840.9699999999999,736.06,279.65,1873.8600000000001,1287.4499999999998,1768.9499999999998,1182.54
755,Helsingborg,Sweden,2388.75,Europe,Northern Europe,115.11,99.21,817.36,876.1,843.18,266.96000000000004,2075.53,1357.38,2042.6100000000001,1324.46
756,Jonkoping,Sweden,2235.67,Europe,Northern Europe,105.54999999999998,81.83,750.63,936.94,756.33,272.84999999999997,2065.97,1397.17,1885.36,1216.56
757,Jerusalem,Israel,2811.67,Asia,Western Asia,123.60999999999999,62.54,1181.3700000000001,1500.21,1218.48,353.98,3159.17,2040.3400000000001,2877.44,1758.6100000000001
758,Tel Aviv-Yafo,Israel,3148.67,Asia,Western Asia,127.19,66.79,1228.56,2032.71,1666.56,408.9,3797.36,2635.59,3431.21,2269.44
759,Haifa,Israel,2664.87,Asia,Western Asia,120.34,63.56,1224.56,992.51,876.76,379.38,2716.79,1555.79,2601.04,1440.04
760,Rishon LeZiyyon,Israel,2537.5,Asia,Western Asia,118.27000000000001,62.83,1178.1200000000001,1166.21,1117.27,386.40999999999997,2849.01,1733.7199999999998,2800.0699999999997,1684.7799999999997
761,Petah Tiqwa,Israel,2446.63,Asia,Western Asia,120.87,60.92,1273.48,1240.6,1181.8799999999999,354.56999999999994,2989.5199999999995,1776.9599999999998,2930.7999999999993,1718.2399999999998
762,Ashdod,Israel,2175.05,Asia,Western Asia,109.56,44.04,1252.3,1238.92,1052.98,429.20000000000005,3029.9799999999996,1821.72,2844.04,1635.78
763,Netanya,Israel,2358.55,Asia,Western Asia,117.12,62.54,1272.69,1311.99,1169.35,399.81,3101.61,1891.46,2958.97,1748.82
764,Beersheba,Israel,2520.03,Asia,Western Asia,111.78,36.1,1221.36,965.98,839.02,360.14,2659.2599999999998,1474.0,2532.2999999999997,1347.04
765,Ramat Gan,Israel,2704.34,Asia,Western Asia,152.19,64.59,1141.3999999999999,1644.81,1448.73,375.66,3314.0599999999995,2237.25,3117.9799999999996,2041.17
766,Bat Yam,Israel,2326.74,Asia,Western Asia,124.07,62.54,1181.78,1335.5700000000002,1149.62,446.12,3087.54,1968.3000000000002,2901.5899999999997,1782.35
767,Rehovot,Israel,2422.16,Asia,Western Asia,113.46000000000001,67.53,1222.56,1261.47,1107.3400000000001,373.06,2970.5499999999997,1815.52,2816.42,1661.39
768,Kefar Sava,Israel,3033.82,Asia,Western Asia,96.64999999999999,42.57,1251.1000000000001,1367.32,1279.24,410.65,3125.7200000000003,1917.19,3037.6400000000003,1829.1100000000001
769,Herzliyya,Israel,3258.91,Asia,Western Asia,130.2,66.06,1207.8500000000001,1392.6399999999999,996.29,373.80999999999995,3104.5,1962.7099999999998,2708.15,1566.36
770,Ra`ananna,Israel,3214.87,Asia,Western Asia,110.67999999999999,73.4,1146.28,1585.46,1468.02,320.68,3163.1,2090.22,3045.66,1972.78
771,Hadera,Israel,2550.61,Asia,Western Asia,105.29999999999998,51.67,1173.6299999999999,1092.3400000000001,903.9499999999999,371.60999999999996,2742.88,1620.92,2554.49,1432.5299999999997
772,Zagreb,Croatia,1140.62,Europe,Southern Europe,86.22999999999999,50.26,789.78,791.9200000000001,638.82,150.7,1818.63,1079.1100000000001,1665.53,926.01
773,Split,Croatia,957.56,Europe,Southern Europe,79.35,40.48,763.19,639.5,505.63,150.76,1632.8,910.0899999999999,1498.93,776.22
774,Rijeka,Croatia,888.39,Europe,Southern Europe,78.52000000000001,41.88,721.62,573.9300000000001,529.27,150.42000000000002,1524.4900000000002,844.75,1479.83,800.0899999999999
775,Osijek,Croatia,825.57,Europe,Southern Europe,74.15,38.39,800.77,501.1,391.76,116.02,1492.04,729.66,1382.6999999999998,620.32
776,Zadar,Croatia,784.54,Europe,Southern Europe,87.65,41.88,804.37,654.27,564.97,151.4,1697.69,935.1999999999999,1608.39,845.9
777,Dubrovnik,Croatia,896.42,Europe,Southern Europe,80.83000000000001,48.86,713.46,744.13,622.3599999999999,184.94000000000003,1723.3600000000001,1058.76,1601.5900000000001,936.99
778,Pula,Croatia,991.15,Europe,Southern Europe,104.13999999999999,32.11,646.74,587.81,589.5,151.23,1489.92,875.29,1491.6100000000001,876.98
779,Colombo,Sri Lanka,156.15,Asia,Southern Asia,45.1,4.07,724.77,331.43,144.81,53.97,1155.27,434.57000000000005,968.6500000000001,247.95000000000002
780,Lilongwe,Malawi,292.11,Africa,Sub-Saharan Africa,48.01,44.64,785.01,536.35,348.90999999999997,67.9,1437.27,696.9,1249.83,509.4599999999999
781,Dushanbe,Tajikistan,163.81,Asia,Central Asia,41.99999999999999,6.95,437.39000000000004,455.13,265.25,75.92999999999999,1010.4499999999999,580.01,820.57,390.13
782,Amsterdam,Netherlands,3655.44,Europe,Western Europe,107.51,104.85,880.02,2091.19,1835.86,303.31,3382.03,2606.86,3126.7,2351.5299999999997
783,Rotterdam,Netherlands,3188.36,Europe,Western Europe,98.97999999999999,84.3,820.97,1588.04,1266.0700000000002,260.39000000000004,2768.3799999999997,2031.71,2446.4100000000003,1709.7400000000002
784,Utrecht,Netherlands,3299.56,Europe,Western Europe,104.82,94.84,820.97,1624.99,1326.98,275.52000000000004,2826.2999999999997,2100.17,2528.29,1802.16
785,Eindhoven,Netherlands,3566.2,Europe,Western Europe,100.07999999999998,105.37,908.7800000000001,1452.05,1223.09,272.23999999999995,2733.1499999999996,1929.74,2504.1899999999996,1700.78
786,Tilburg,Netherlands,2204.08,Europe,Western Europe,90.69,131.72,1051.51,1404.9299999999998,1184.92,245.92999999999998,2793.06,1873.27,2573.0499999999997,1653.2600000000002
787,Almere,Netherlands,2950.49,Europe,Western Europe,90.63,72.71,835.75,1482.48,1087.33,251.84000000000003,2660.7000000000003,1897.6599999999999,2265.55,1502.5099999999998
788,Groningen,Netherlands,2297.16,Europe,Western Europe,90.96,94.84,1113.27,1148.07,935.8599999999999,253.76000000000005,2606.0600000000004,1587.6299999999999,2393.8500000000004,1375.4199999999998
789,Breda,Netherlands,4404.66,Europe,Western Europe,90.04999999999998,135.41,922.94,1173.8899999999999,1179.69,283.61,2470.4900000000002,1682.96,2476.2900000000004,1688.7600000000002
790,Nijmegen,Netherlands,2985.61,Europe,Western Europe,90.29999999999998,142.26,775.86,1309.98,1046.55,273.56,2449.7,1816.1,2186.27,1552.6699999999998
791,Haarlem,Netherlands,2815.59,Europe,Western Europe,90.83000000000001,114.86,834.9699999999999,1872.13,1556.94,296.2,3094.13,2374.02,2778.9399999999996,2058.83
792,Enschede,Netherlands,3175.29,Europe,Western Europe,91.83,59.54,810.9000000000001,1247.74,1049.58,287.7,2438.17,1686.8100000000002,2240.0099999999998,1488.6499999999999
